RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
9,0,California,state,,147972.54588099354,148467.7733040204,149152.63975932138,150657.28798915402,152421.47485989376,154318.8022279703,156314.26160861077,158360.7733667939,160368.83006510444,162215.0649286875,164052.4825937074,165893.12356522644,167433.1267318108,168966.2094921207,170762.79556605426,173087.08452104122,175442.05856299718,177590.33052562005,179613.938352611,181558.49352369594,183401.50809443602,185098.11614719033,186696.45218927832,188201.60822648995,189429.68750440163,190702.555230454,192217.32603437803,194275.36826298342,196655.41766086323,199269.76510253563,202285.043369025,205490.6326677421,208692.85153842648,211668.80465393,214586.0053689365,217475.65054960703,220009.11771493274,222383.12395390516,224956.12613633092,227957.68933869168,231319.94903550894,234395.67057514904,237703.21548309093,241126.5955196718,244880.4884251939,248404.97541492767,251795.322280008,255079.23096375074,258589.39986226254,262578.01774483826,267136.3632384725,272378.7325375835,278405.88824364427,285075.75941391714,291795.25455213943,298096.27607773704,304126.2080343364,309947.79396642745,315078.12725021294,320002.19387916895,324326.85519961733,329040.24530574697,334000.14720254653,339597.84108971874,345036.4962752615,350095.6233399657,355003.30537586316,360023.7190530761,365004.4418507114,369917.11727020075,373846.3211353658,377323.6532164656,380244.58537458,382846.28673817473,385330.17683284776,387523.71614443045,389780.4522009163,391398.4254422074,392063.1627166504,392233.8840539823,391503.7291288299,390694.07315537723,389773.8790667514,389102.1471110384,388576.43778026843,387919.40008213714,386846.85654148896,385469.7468476289,383222.7588404102,380584.36928582523,377167.32091648714,373633.48884071223,369687.2786065075,365424.7183526526,361228.4566610644,356676.93745955406,352336.11486159154,347123.5903647009,340830.55155308306,333292.361065304,325020.86116903677,317029.8512081069,308800.7070850116,300826.47319523705,293254.55272544344,286488.2016651703,279851.5032569186,273363.0307689078,267358.21825765894,262904.9238220674,259161.7851348937,255480.5576423056,251817.49166901232,248225.8948059602,245354.27861206108,242909.5130581986,241188.84966493296,240176.4420108134,240487.18013978787,241784.08912738189,242968.29178305343,243239.84546786814,243603.0413257936,244310.85841552677,245233.0732103806,244883.63476202232,243628.2194464102,241652.81914372134,239562.7067391436,237474.70650910438,235606.90723919313,234420.656282587,233443.71832928143,232581.92517658914,231211.99981352987,229779.67827094276,227587.83188222858,225939.90571254035,224470.53043294945,222851.6604265086,220864.78735459215,218815.53232690133,217807.72992186653,217168.40114989143,216742.80458658029,216029.85282205927,215054.72199332676,214143.58602155605,213843.2884434421,214540.247761943,215877.6387989114,218015.02615189194,220918.17837905497,224642.41666409685,228885.95353598372,233499.70612587678,237958.33491467263,241736.15072646632,244790.1875810159,248397.14843258177,253451.57576787716,259740.35163475203,266009.16651681624,272316.6067292651,278677.48978743487,285185.1023710847,290569.59886185866,294793.85422925855,297597.9775909212,299867.212131356,301907.86382841365,304609.857246102,307734.3808263321,310448.2089814076,312339.4751597188,313930.2148910756,316325.62170571304,319426.3586867864,322894.1428198574,326260.4337965483,328811.8287194458,330623.4391717847,331793.3578719639,333290.5591503003,335233.9679716966,337302.14094088133,338861.99023894116,339825.25416296296,340635.62679524865,341714.12029505294,342488.0109430785,343159.8020658435,345763.8945545375,350570.5083180052,356318.4209031023,360923.27156725974,364120.9170739386,366886.7146579425,367722.2749459259,367265.25349471,365712.78237988957,365309.07045260724,366304.2297137462,368527.8680542975,372971.3202985856,379019.3793766797,385753.8798204974,391441.74092190183,395626.1056274888,399282.4186807421,401015.5967606148,402352.96469761484,403543.30117259437,406464.35280072526,409907.40807477944,413733.1033376199,418343.71222260204,423707.965848746,429170.93508318515,433652.1099941554,437458.59107343736,440437.6809331937,443440.1800227549,446839.81194839114,450742.45812669717,454660.0394346975,457464.9511647774,459267.40420414443,459206.8490553039,457844.87077158364,455903.6912692825,454385.6246127106,453340.8768714724,452580.8507619014,452876.04864388803,454662.45167087624,457481.8867722987,460618.2478135547,463782.86644109647,467046.609621925,469594.10445883597,471478.24551474163,473021.8452194692,474496.6602972788,474470.97133985953,472974.7979582069,472141.3382916099,473795.99856455973,478542.73235439346,484716.7820271514,492168.90346307325,499737.70118597127,505526.2620753798,510023.95641479857,513636.91451659985,519105.75191284524,526275.4631204979,534520.2884132996,542838.6281948836,549407.0872147492,554673.9410621679,559506.7399255143,565062.3086306559,571374.87752182,578795.804081137,587630.5108778117,598161.0842375765,608124.7906692937,616181.8564952986,620996.8216480907,622467.7840622828,620463.383503304,616462.4831188257,612881.5225428801,610281.6199386911,607884.4445926006,602787.4757085388,596388.6753683159,591252.419847279,590138.9995751259,592538.594159243,596792.5330084792,602417.7721573439,608700.03218979,614831.4286690784,619895.3044140107,623841.3873892165,626171.5493670976,626408.6517750643,625344.2083193297,625341.8304745586,626898.3532961411,629018.9259384694,629514.5446334196,630378.4238982237,631611.387301846,633571.2696660188,634670.7596522408,635765.2047136327,637023.0596511415,636929.9573919432,635477.2103793953
54,1,Texas,state,,65197.67183834697,65205.57152939333,65180.798670293334,65172.59105518373,65099.0593762098,65035.872424959736,65012.17436131943,65099.515597196034,65226.04131398704,65312.25950056845,65467.78618523153,65668.04541410225,65796.14121258036,65717.56639691304,65541.09532978399,65452.524124060794,65510.79285462655,65619.7341180096,65735.83035688785,65847.18461828557,65940.39198991655,66048.25194459349,66076.96663407779,66115.89440439036,66067.06200346914,66093.16607608054,66145.51042362045,66352.79720473784,66590.38511755885,66906.86390215553,67227.61094292202,67563.27835356668,67837.3352711975,68059.04936821644,68327.82416189993,68529.92559468986,68712.93935905905,68774.81697899058,68921.19982550124,68999.36499886504,69086.59348910277,69160.68194878969,69243.51080497143,69397.82038567278,69559.93053731129,69727.79308829883,69830.18778511786,69922.36459234904,70234.96999050381,70783.78624993254,71645.19739360844,72421.36204585664,73115.97196625112,73506.89335387229,73894.4247538399,74242.93838965241,74661.39739603219,75028.91874828812,75329.5574018107,75602.26601248556,75948.40338471615,76234.037120023,76464.98467493437,76618.43412334217,76803.05055969085,76970.9994622077,77118.44541313713,77248.807601488,77429.68412747908,77560.67067256008,77729.01056308125,77858.16317792666,77972.92205237031,78092.40329487325,78192.53406613624,78383.97213574986,78694.60842134211,79054.49250200998,79410.69195012328,79638.17857854874,79966.38375893555,80326.83126241404,80695.60109428596,80979.67728086922,81125.43507477002,81093.88414892502,80980.56988625486,81075.85764089943,81316.06684158178,81557.13033319356,81690.62723768355,81811.68579135867,82002.0628191222,82131.36100619445,82277.55498150394,82344.74453963606,82145.38296221774,81780.26603726945,81402.96538014736,81229.30024722916,81122.15838385395,80974.40440251445,80796.44976836552,80435.01056042746,79974.68102522579,79530.08909316848,79099.32861440476,78729.99701616606,78216.61895630858,77883.34567883438,77606.00571593012,77546.78195980073,77512.16689974301,77483.17041100033,77439.06562086371,77275.90386643799,77094.6742460594,76890.43909830156,76850.71642027331,76875.50984851054,76804.31484681072,76657.48148989478,76487.61350498686,76457.59096140268,76482.55228958723,76464.22233894134,76289.9673208982,75995.16961038292,75631.6405410758,75273.52436292847,74858.51810625242,74498.70818994795,74070.4433987303,73656.9304077594,73174.78400153627,72780.97863204328,72439.10826993834,72188.77722536887,72050.1909871443,71967.26402537231,71902.21486937364,71789.93212757738,71615.5126742095,71420.84234951017,71268.82427982439,71287.98275193824,71366.51018310503,71432.45615470283,71506.32679745449,71701.03164734847,72081.92597588622,72363.35284719137,72537.7460673552,72488.08232210884,72388.33940996985,72316.98607686367,72447.41227266095,72752.97034309541,73171.10111782866,73589.0491284743,74071.04107883958,74627.63805958601,75103.77248483807,75550.32294068437,75836.49607428657,76251.5926956801,76657.15342490602,77194.73237216916,77751.26310016614,78291.36966028281,78834.63856594451,79460.91698481246,80283.07001679977,81105.23202256947,81945.43950363812,82548.59886249431,82956.75644466131,83163.37041555556,83571.1688290487,84234.69541557407,84981.1610804501,85818.03511611732,86623.85191437141,87468.78488781658,88211.37798536256,88947.14876751426,89752.83984240222,90602.62374752508,91407.43365286686,92140.34780761455,92668.14998191176,93282.51470737491,94052.50965484751,95024.80297304405,95754.72301663643,96393.42497051223,96991.9190601697,97816.48646935968,98540.00965326297,99223.40358802374,99901.21062362222,100659.91286057729,101667.47701502212,102668.08429156673,103728.59919316178,104590.96784591419,105391.27275829813,106179.70957483219,106861.0617836647,107491.1168813593,108127.33653888298,108868.29815553909,109684.95113354763,110449.26570785558,111248.79063362612,112086.5040910335,113002.06740413887,114012.36143862607,115323.50452366436,116619.97680150117,117826.01797222433,118734.36575480812,119633.08493548282,120519.26123549823,121449.44636291599,122286.31571684599,123113.39093995634,123900.50400967621,124504.23003528481,124875.73745670092,125224.39589564216,125579.37270888915,126154.06589013262,126721.58513751261,127336.79438611558,127897.51664382318,128492.02785416273,129290.22335239143,130190.25429702154,131117.27513514305,132159.25046716045,133275.0366124883,134386.03354771875,135197.99737595013,135494.75817895864,135501.74801248222,135693.9644084228,136480.67400935225,137884.08037996676,139621.70799199797,141587.8402244523,143504.03479273323,145299.1734412531,147175.15843447842,149303.12734021584,151663.17048730375,154127.3146504231,156578.3396992281,158449.74969868863,159498.48161064443,160017.68217001625,160849.6886323729,162336.29174895908,164137.71071851862,166769.06723763354,169868.16703875014,173524.51345436423,176992.0071043095,180164.89137993727,183027.39002962425,185098.7755247896,186175.48033534098,186486.26723865548,186762.11961772045,187084.7111351112,186984.61552356335,186198.60973307947,185239.02353357882,184713.18989465773,184849.83806388828,185372.83725741217,186099.20015245475,186492.1311516698,186822.7068932543,186763.926717895,186693.5396247035,186484.53656073913,186184.00677817027,186105.05695202763,186278.60951806477,186909.7345098497,187606.65039157573,187914.8841805216,187758.69637670543,187106.52141287373,186346.3402169319,185472.161013933,184682.84667264935,183990.66249618353,183612.32718239073,183296.92160404884,183059.74409071877
14,2,Florida,state,,75948.39092545159,76109.69282877412,76302.03333170257,76697.46719592618,77122.12749025114,77539.36280771342,77953.57282136123,78370.11353335327,78816.46976884715,79273.27907108598,79749.04563347097,80236.43871326394,80679.26640116914,81131.24847821555,81633.92769086863,82241.11329850643,82910.00790976017,83594.68847674716,84332.593270468,85121.65137789967,85955.31178952166,86797.69812949222,87582.28582486689,88344.84364243045,89041.10714470195,89715.07565114873,90384.763443825,91129.6218745474,91953.5683730599,92799.9088410486,93660.12539985566,94579.66950759637,95514.01237691955,96451.43692109582,97341.52414077864,98297.19428391506,99256.18597717088,100243.75316674619,101283.63048556256,102442.4430233675,103685.16840712908,104902.9267728825,106099.05075672707,107301.12135327567,108542.60974586626,109792.72183165712,111013.27610407252,112177.6832433518,113319.80359068087,114454.86906556088,115716.59792050596,117137.60965123562,118818.72098040348,120692.76518031051,122726.42209557071,124929.93426421117,127167.26676071272,129349.6903230527,131394.6998725983,133470.53999926758,135573.3298806072,137832.6817551552,140398.53259169872,143389.99713540165,146690.83617626366,150184.84700976775,153869.10083335222,157611.30020669816,161254.19393241638,164622.6433146646,167731.70519485648,170638.14933420884,173326.55960728237,175788.70165830044,178348.17205717156,181266.84199042607,184129.82961457162,186580.31492105767,188255.44976226054,189396.36632413827,189938.72157577495,189966.91094095248,189736.4308155285,189144.37393778132,188354.60698473293,187425.96170474484,186299.37953904504,184916.57540814267,183126.24841086022,181049.20458203103,178738.6858288026,176302.94238945076,173824.55901694982,171339.76763207902,168722.00683563363,166044.547758347,163071.80814601426,160187.84289967388,157168.9204766495,154284.57487493107,151217.11667097092,148213.32335422692,145091.0291454723,141800.7993277964,138418.653537703,135021.88931844186,131710.85872880532,128616.54157926643,125683.11316853913,123045.23900178506,120472.99838758109,117936.857292138,115422.45576181247,113042.74347385066,110939.99255680108,108961.84120152373,107138.21668426384,105571.49214490794,104486.24444342575,103585.16711229277,102845.9484284802,102155.8760113514,101594.52394049929,101100.59935014875,100546.1198378267,99869.53810334178,99037.52392649178,98063.95308965548,97020.77693246478,95899.60012498195,94778.70266006526,93732.72714213924,92713.76904073289,91757.76099711667,90771.02612077036,89817.63889424333,88864.92254374182,88004.80918981525,87192.26373578208,86535.22420348627,86018.44464155023,85689.44766528842,85499.94994318916,85387.95668638598,85349.19235702923,85356.41384952217,85389.688608907,85582.9894214594,85935.38209799417,86441.73839195118,86943.9740558317,87312.66969918058,87720.84878054888,88230.65000628743,88978.11457432473,89990.87125414726,91222.99885763471,92504.96474573466,93859.71481483772,95243.06576477137,96837.60130020346,98360.87156791885,99787.01249262116,101122.52204686463,102453.84173802217,103845.2313418454,104998.04268504925,106128.92889969372,107178.96228241024,108413.29982263244,109615.76452129926,110845.72355120414,112119.88863262208,113234.76631697109,114361.76614815206,115275.92612032204,116200.05931268538,116946.2236259731,117869.95323422174,118916.83850514214,120006.16797231584,120945.0180178528,121770.72827532767,122613.47752052675,123521.82024362893,124455.83889828948,125564.60561500433,126850.23730831656,128246.8188236225,129713.52508091053,131043.30343009719,132293.76851075122,133399.54737823585,134511.63263729622,135627.61704758074,136831.32879399104,137954.97349056005,139104.35358208578,140072.16006450303,141209.68184058627,142477.11615632812,143944.0831974333,145262.8424322136,146295.20125544278,147134.16731236383,148033.09978075328,149101.0990157704,150219.02983825194,151229.8484413098,152315.8793457495,153451.14266852563,154697.70208780075,155826.71795800378,156963.76054435936,158153.11197634993,159434.45078706872,160574.91580266436,161581.40658969365,162672.07630869572,163685.32005090461,164664.60789070206,165408.2878989038,166493.16011682883,167589.55743366134,168730.0310001121,169685.2695101856,170772.22601200655,171971.18851326834,173104.8919666981,173993.75975131223,174489.11456509618,174732.0517585948,174794.32606270132,175011.93251866623,175376.25996561535,175936.3667847633,176498.21580364826,177252.63237118686,178320.75595325962,179652.3378372793,181277.57190609738,182742.52101207303,183927.37398553026,184519.39564775676,184514.33552996852,184353.3734373311,184495.4080926314,185361.17276496615,186940.10518153585,188898.58291738023,191275.50104186867,193588.363624693,195744.77173773144,197833.49630375183,200242.32766036075,203161.20200360147,206809.69606000037,211450.80459502953,216353.4080325823,220812.81592657484,224390.257021561,227860.96661013388,231728.1028131825,235932.21538980585,241162.4829277915,247267.83614149937,254505.4961503232,262362.6124138587,270195.3253452855,277626.88942055224,283074.25575470267,286258.5988062238,287405.30240114627,287834.159165129,288238.4957436451,288432.1822363011,287982.6774009574,287395.34166469425,287127.9600655414,287679.8084710817,288668.67122877174,290125.833347343,291449.3434300814,292789.3001332551,293626.3341626946,294338.8549630824,294860.43457102537,295102.21452797885,295320.1991737395,295433.97936234524,295638.4498070039,295556.16864317417,294962.609013322,293708.8135984622,292213.2864879668,290773.73449371057,289366.64776528714,287925.8838969665,286284.59655684885,284909.2517358556,283600.9829760994,282193.20580865786
43,3,New York,state,,106415.32215555817,106709.2806260286,106976.59025141748,107575.67744014558,108194.23916280059,108876.09322944017,109454.19570151297,109908.76718799023,110253.90292389144,110612.71718854668,111122.6306729357,111748.24127195356,112388.84968463088,112912.52416318776,113376.80739489058,113868.49687893514,114450.21389449656,115099.5526567863,115839.47233180453,116596.35937890068,117370.64391578769,118104.70587141217,118872.05987084896,119677.51267009856,120462.31817934844,121166.08484715839,121733.48199375386,122323.53588830883,122968.87416977144,123693.8966035872,124428.73286685412,125178.46538492269,125962.70967027087,126813.01750920266,127713.01490775992,128658.80404142426,129576.02713759086,130410.56850719464,131219.0943462922,131965.73308181475,132727.27234659542,133576.82201262543,134475.66444477384,135687.82034920444,137058.82510428573,138560.5908981058,139728.44872899743,140743.9498927804,141661.99345617718,142540.35246972353,143235.54572510067,143979.0562226945,144952.25396746866,146196.08600881475,147542.84460480764,148829.45407806578,150058.25676533274,151233.80373163288,152491.8332000928,153744.55714502282,155010.3750738355,156246.15153636903,157375.63488792966,158469.9249217782,159582.4542701379,160745.5869389086,161966.69061893297,163289.6203608438,164686.80129712936,166174.31964902554,167603.64334129324,169037.2683383106,170253.53910372965,171220.7017946831,172085.16829350594,172919.5694607403,173806.52093189888,174645.24369282104,175436.32469622235,176167.96479606174,176802.73047038654,177401.81727579143,177956.8927842444,178501.20585841604,179010.02979903365,179416.7078647079,179684.8358448072,179830.47611947998,180002.98104626322,180235.8405754198,180548.83958736606,180951.99130615054,181398.4796028531,181904.50062558707,182388.05081262346,182734.72264433603,182986.70214810455,183070.25735819092,183164.40338695538,183067.40996531505,182926.28710830226,182574.4186740306,182107.0769004823,181559.40829778122,180934.1135483995,180160.15868405788,179225.26207674897,178315.17811663318,177525.77081043666,176912.60782381953,176414.87693344732,175990.32267486118,175532.17148495527,174985.85140039833,174432.75931213115,173876.67258260105,173405.4938751108,173074.61892717006,172889.16604619395,172824.84106985002,172721.32077284428,172730.34526503494,172840.9106481689,173221.81655181103,173650.12680546113,174106.4570495142,174402.33613495933,174367.23091089397,173990.25568718047,173270.63730890537,172508.7265977929,171806.40848633286,171290.1864043251,170907.74089239756,170608.87904690727,170257.82422720452,169833.06148928602,169241.48827910647,168688.86005605003,168234.7256396979,167865.87326753105,167499.61711421562,167094.92846863787,166763.16958020112,166490.7304644316,166484.4382283525,166757.53274972184,167057.28816030532,167200.97324514666,167077.17732481877,166878.33035039902,166498.1836939667,166325.32080719285,166206.41124117209,166206.96380445678,166111.5904714655,166126.5002961336,166322.8065370275,166622.5293207345,167117.28703178887,167724.77556120095,168403.3671394042,168802.30643002733,169058.63024881357,169208.49075461473,169558.71529737508,169834.44868585802,170064.04522193977,170167.32196323425,170372.78494271802,170729.20365557316,171251.65406115924,171969.5114084348,172444.95700291768,172752.58269930075,172759.53031267968,172817.90536076616,172755.91412620913,172781.0888878121,172965.722589553,173105.0962378443,173252.4171821269,173295.96043191032,173634.9448408459,174030.79546460064,174478.68897548222,174986.4407674342,175781.59428729943,176749.2379430226,177767.38059932052,178362.45106995502,178767.2698425961,178961.16612092662,179283.10281848264,179433.77041054718,179760.42360700612,180193.86167370467,180979.53967621425,181593.94497974566,182198.11832945092,182727.02307967542,183366.3909436748,184116.84786483328,185072.79835589472,185892.45217714334,186538.02153478423,186889.4930207698,187538.63716233041,188312.925226548,189191.08249447678,190156.40768939423,191102.50259946007,191993.639679841,192777.172783579,193446.7540084325,194080.1356525862,194645.03482632627,195060.12001836405,195799.68460158716,196589.0487520043,197640.8270631011,198604.24340443712,199892.22838725988,201275.61228892274,202537.71463782026,203235.19236107156,203772.78813514556,204140.93209537843,204755.34307466782,205376.94110567743,206221.70598017614,206930.72130011406,207488.4615507099,208169.21908775697,209003.2268096447,209963.32471908873,210672.38308916162,211446.85927530332,212531.59983519663,213733.55174432686,215438.89589150748,216877.97174842947,218121.39096988025,218886.1865784656,219356.93286507865,219751.98979634777,220170.19301366495,221332.29396054035,223739.4809578792,226994.43376673307,230910.591363975,234783.57876707148,238167.43131969278,241510.6646744155,244739.44810215585,248098.96248047307,251837.1715130747,255821.1799053393,259410.7795676045,261666.6782168017,262568.28134228307,263284.0086512012,264304.9459671146,265766.05503676005,268063.50899292296,270955.65001755574,274607.9118455414,278604.6547351818,282530.28317179676,286602.72298314585,289338.62755171297,290519.22810185846,290107.12560096267,289538.7876932985,289414.84405337647,289588.1922411742,289844.59014147037,290302.86707191035,291298.0332980572,293076.6597781815,295241.09895384905,297907.8812444759,300489.8464258013,302970.2746820239,304811.5950638491,306255.033139621,307528.95506066026,308654.5576426414,309677.5370759195,310723.24765181966,312550.09263771464,314878.7699156839,317234.3463414958,318961.10440269165,320384.9912820381,321980.63982967095,323424.3882292315,324709.02645728266,325622.6765286874,326809.7990260501,327615.0936036391,328736.77933796524
